;>999999999>strobert,>999999>Toaster,>999999>alestone,>999999>DDrew;96283
000039c59ddd28b9e1d5cbc372eaa086d98ae92e5104e07ff13f3918e74dd8d4;miningbonus>1>papa_spaghettiboi;26d
0000929becd0eb851e0d6f6b9026911a04bf1a45f9d4ac69e3951a1c53ef10b7;miningbonus>1>MaxDeAxe1;149f1
0000e8032ddaccfaa1b453e019ab9bc12d55c6f2bb467a7938d1f2447c7321dd;miningbonus>1>MaxDeAxe1;177d9
00007f6f11048ef91a64b3b775dd62bb7427e2885c2b974d406bbaf0593f5a80;miningbonus>1>papa_spaghettiboi;1485d
0000155b4aaa9e8432f7a1673c930c8c36e025edd74bc7a9e143cf8277654b11;miningbonus>1>MaxDeAxe1;9c0f
0000498b726bb3ccea4e7085b1f30c4166a3833fb63e64b3e88104e9e5b1f952;miningbonus>1>MaxDeAxe1;f5fa
0000fbb532de5388546976e753441bc3dd1e69260b98ced618022c1b0503ad84;miningbonus>1>MaxDeAxe1;4aeba
0000b13f355392bfd287f0ffde779af46c32a65c967900069078a87b9fb9b7e8;miningbonus>1>papa_spaghettiboi;40f8a
0000cbd0553081c91bfbfa42a67237e19ecdcd82f5610e47a14ea5353741cb94;miningbonus>1>MaxDeAxe1;8305
0000f72181ab1409b2152c9576fe425447fa2d3050e3fd541de0f81fbb02aaa9;miningbonus>1>papa_spaghettiboi;2d2f
0000ca7e38b979532277b94b042e9220ff28dfcad19e5cc9097ce3708543b22d;miningbonus>1>MaxDeAxe1;ba5a
00004245a757ab57ac3e1e9de455172b9582936588cac46ae381cd4f23fc8e19;miningbonus>1>papa_spaghettiboi;4439
0000c6c978071b5220fb075e8cc88498bd3fba34e6f49bee0adac17573f07446;miningbonus>1>MaxDeAxe1;2511f
0000a3c7a69934af477cabe9ff9368fefd2dc14ea023daff8b3f363be0e7cb7a;miningbonus>1>MaxDeAxe1;67e6
0000fc639aa22e3513238a05c09a1fe6afb3d557279bbefc3cd7e3379a5a9d0f;miningbonus>1>MaxDeAxe1;22768
000004f186544503d25975441a68ae86a24d935c8087d4770a99c6e9bb4cbc83;miningbonus>1>papa_spaghettiboi;30216
0000500cba9ce2f83024754b0667ca2f8527cbd637a233fe0255a411f23a5bc5;miningbonus>1>MaxDeAxe1;16fa8
0000287af08c57316abbc40af47480162220ae1edb2169042669bf19c6e2f05f;miningbonus>1>MaxDeAxe1;7fef
00003f73e9e15e4cf65bc76cd96722fdf21ed834779ca2433c2f8719ebb4cb6b;miningbonus>1>papa_spaghettiboi;911d
000005c65a1b1141d03a3bda96d575b14712a9775b3646e4d6331a115dab4617;miningbonus>1>MaxDeAxe1;996b
0000ec380d7f70dc55e24f2a898ec0580572431a808cce0af838706817d4a3fb;miningbonus>1>MaxDeAxe1;1e955
00009939ab291bd51810ff0d1ce2e0c1776e3619bc6efc5e97366f65567ac088;miningbonus>1>papa_spaghettiboi;154ee
0000fb10e121ee434a4d64cbbfd9fce680c11792358c1e53f839846eae38daca;miningbonus>1>MaxDeAxe1;782a
0000ca0788300384a23125fb436294e6fc1b54b0271853597c3ff026c4a483be;miningbonus>1>MaxDeAxe1;1cd2c
000044fbe2c0abad2279aa83d971122ea5bb369c0147969dc0ed28d70260e66b;miningbonus>1>MaxDeAxe1;178b
000039961557d0bd80161ff7c5f93fb32057984c9422d312b5887620358332b0;miningbonus>1>papa_spaghettiboi;261c0
0000245f2505e14f52384aad7c2917e4e873b84084fb74d78046823844c3cd61;miningbonus>1>MaxDeAxe1;f737
0000f2657d55b5044714938b6c9fa43cb2824c158552506b996b9dff76b2574f;miningbonus>1>MaxDeAxe1;401b
000014edd9ead471f30c443a6cdd664d5082e73ec9e66306f151aa9fc641a791;miningbonus>1>MaxDeAxe1;34e
00006048a7b17d822de90a9f3253d727b3ad512ed2ff93b0187502fc7e00b782;miningbonus>1>papa_spaghettiboi;16796
00003040b09c355bcb65bb5d0284a595afcbc5a2548d391c3c88516eef6cf13e;miningbonus>1>MaxDeAxe1;4b02
0000606f6e67dda9451dfce79cdb545062e6d1618c2a624af21797bafe09ce8a;miningbonus>1>MaxDeAxe1;4f17
000012c84a7c03d82c6755299de17466f6cfb018c2c191245e4857490a1c1df0;miningbonus>1>papa_spaghettiboi;81c0
0000a3f6e19595def3fd497d2b8f168266b1d76ba9f5c7ffe95dc49c51dd53e3;miningbonus>1>MaxDeAxe1;7229
000034658652abe426093b331e85e2c5b3c3f7bde6159bf24f105a3cd450d33a;miningbonus>1>MaxDeAxe1;2d37
00004771919a55699184d03a39fbc221454c3b0a04a18b42fcd35d6f8d59cd89;miningbonus>1>MaxDeAxe1;f835
000019b178cd29464e97aa26e0f2fdb6f8d591c2b4b55788608d8607c9edc1f3;miningbonus>1>papa_spaghettiboi;12dec
0000c035d21a25505685a8286e83a96ede9e857795ec15d9903cc48d5fab2d79;miningbonus>1>papa_spaghettiboi;84f1
000011b97ca73f5b2b004fe4dfedb5ce69112c7aff904ad2a92d19d2aa8e0197;miningbonus>1>MaxDeAxe1;f454
000098b9b95ee3f3380baebc797501b778f1b287b1974f10f14acb2418904798;miningbonus>1>papa_spaghettiboi;ea0d
0000c1b97ed846ba8b60aa7fd0abdc46756e8059611340cb8ec90471e0ac0567;miningbonus>1>MaxDeAxe1;1ed89
00006b1a1f62aad8f951f1fc516aa8b21e7ea4a804a9f2e1ee85742b652cf113;miningbonus>1>papa_spaghettiboi;1517
00008c4caad7a47ea9842e3d44a9b181df0862eb2a1f0566d8defa10c0ebccbd;miningbonus>1>MaxDeAxe1;f428
0000ba3e1562df206ee5f8fd6cf0d48f4f4d377b2f1e40aebe15eff37ce41a5e;miningbonus>1>MaxDeAxe1;5916
00002272ebac083a0cbdac1e0c308ff901ecdc626b9ff38858fb743ffa6a2931;miningbonus>1>MaxDeAxe1;1d0b
00006113b6f99d0b50312eb8a1207578bad28bcddfb542e94f1724f17e8a00bb;miningbonus>1>papa_spaghettiboi;179d0
0000f709a5e8ba30e1c1c1984ead51e9a6bc6d608a128a1856a66db6bb91eb25;miningbonus>1>MaxDeAxe1;e93
0000cc3d642093627f1aab371e6972819693779945d3260c5c7ed17668a6b5fb;miningbonus>1>MaxDeAxe1;a5a
00002b2c4fdac8f7f4963d8acbf16c4279ed578da56ebafce5ea20d2613002e3;miningbonus>1>MaxDeAxe1;77c
00007a6050b4ed1a682db0481319717f38d937c91f877ec2717f8ad4a71a7c2b;miningbonus>1>MaxDeAxe1;1a480
0000e64af105b11d604b8e8917ef95aac74e5b9b9432d5bf0db784faa2a6ff5e;miningbonus>1>papa_spaghettiboi;349ff
00001e07bf21e0f30d9d68098875163042ccc364a65b4e010bf3f6380e0279e7;miningbonus>1>MaxDeAxe1;157ad
0000c0394890413a38bdbb75b09e7109e87eadc7ebc5e36a50660c635f7c71b5;miningbonus>1>papa_spaghettiboi;2908
000045bb0b00a5949b7ce27bb063c447f5143d3b426511f9a46f28077994dfe0;miningbonus>1>MaxDeAxe1;1b230
000033dbde4169a34665bacc45a688fa8ed07646c2d54e86fbd33ec201ce29bf;miningbonus>1>papa_spaghettiboi;70a0
0000cc49767cb661ec0aa193ab37b194a65053e7e6fd5034dd47792a43052f8c;miningbonus>1>MaxDeAxe1;51db
00004888ba7156d0a7b6dcb0e5e88360f15e4f2ba116eb4bb5304d35e9945e9c;miningbonus>1>papa_spaghettiboi;b1e
00009d347153c58f6db6af89f91759f4329d197078290ee529a344103e54d3dd;miningbonus>1>MaxDeAxe1;96dc
0000962bf503fb4ad783947ec927d9d4431d8e3d66c6f99f0488af619bb469da;miningbonus>1>MaxDeAxe1;22d88
0000be48aa726764bc54325e63b8f8288e367976a08f58506e2bfa600b4d2550;miningbonus>1>papa_spaghettiboi;11f55
000001794a41cdde6fb78798c768a334baf2402c0ed01780133c792de2a0b6af;miningbonus>1>papa_spaghettiboi;351c
00006227e470117ea38d058df2a12d0346524cf1f100c0a7486b2b4930236463;miningbonus>1>MaxDeAxe1;e367
00006e4ef97d0e7c9d3e02c6bea09d8d1187ab9937e9fc744dc3018690393473;miningbonus>1>MaxDeAxe1;1b030
0000a7e2e323d9184a9130acf912a1bbeb3c83d8b51a2031e4215097cb25b6b0;miningbonus>1>papa_spaghettiboi;9556
0000c12a2ed5f6a02666fe67f6a21748717b5a1450f20b75c7067b9a726b8a35;miningbonus>1>papa_spaghettiboi;4c62
000039354baea60d273a49f0af0154311c9e62b2cd1b331a877d5f6e4d1b9276;miningbonus>1>MaxDeAxe1;12574
00009a4ebe57a91b8c96b383e044af53e5db1f299d34d04a041aa1a5536ddb6a;miningbonus>1>MaxDeAxe1;6b7d
00005dfef9f4a84d5a6bd92f387efb4a89e4759f3b6b1b236cea890e99fc0dd5;miningbonus>1>papa_spaghettiboi;6c1a
0000b41256fb78dc78f83e0dc829e83bfb8daee87c58a664a88020dedd6cebc2;miningbonus>1>MaxDeAxe1;8b46
00005d777fa11cf6b7a2a939fa4509f5529f898e49517d1e660883636c323f2d;miningbonus>1>papa_spaghettiboi;2f86
0000b4d096bffbabe67bc5caf9c1a1001e6e02567fae7d86d59dffe2f3b1300b;miningbonus>1>MaxDeAxe1;10349
000071e7addc7faed5235222df81d94a88a082bfb8ee4bc02eae41b3b744bd2b;miningbonus>1>MaxDeAxe1;3c86
00002994f35411bddfe97d72916c0358d5299fab88d7ce11405df6463e9e2ad8;miningbonus>1>papa_spaghettiboi;7ac9
0000d1db6c1072549c6927a71bcba03abdc1ec538d79725fc4bbe46dc1305a3d;miningbonus>1>MaxDeAxe1;1aac7
00006fabdfd19224ef92be769a7eae8b18e965da7a0d22bad09d344555bb7177;miningbonus>1>MaxDeAxe1;b25d
0000ca3b43dc88d04645b6b660f573d8cb7cf0ec789cef9d1b542c4f078cd19f;miningbonus>1>papa_spaghettiboi;7486
000091d1c2396db6082deff8f74af4ffcd6ed99900fb1c0ab66327da1cb402f2;miningbonus>1>MaxDeAxe1;8a71
0000a48704f3697c43ce3b2f7eaab29da4a8aa9cde8b959e699d079e7d428a7b;miningbonus>1>MaxDeAxe1;7504
0000c1ffb792906da3e65cab42d55e0c95fd8052d557663448b5664d5904bf86;miningbonus>1>papa_spaghettiboi;a8a6
0000ee9a67eaeed9ecb669340e99daafbdd5e03cbcc32def6300b4042f766f25;miningbonus>1>MaxDeAxe1;47d0
000043af340bbcec7e3162e88cde6be6571b287a0acd7396ce9ff5b1e8853b9f;miningbonus>1>MaxDeAxe1;3d22
00005db198c27710c15ca4c117725f104f754180d9e3de0bc06d9d30c2b307ec;miningbonus>1>papa_spaghettiboi;dd60
000095ad8d5e2ee80cdb14ad9811b094e4b56936c19525acec6033c0f183504a;miningbonus>1>MaxDeAxe1;16111
000036bbe70c7078ea635c919e41ba5c8d69f068f40574a67f02f650047cb0a4;miningbonus>1>MaxDeAxe1;1a568
0000a1f2d22e83351e9afc14e7f98667d14f28b1c2c307c01f7e383068e8dd5b;miningbonus>1>papa_spaghettiboi;a1de
00001e1086d165e2642f189442b39192b2aa8656491535d3da6c82e4993d7eeb;miningbonus>1>MaxDeAxe1;6877
0000fad043e64f765b637fe2f235adc3b07cf913784ba30eb07b4a829ab34ba6;miningbonus>1>MaxDeAxe1;1d67
0000202d2b5f2abc9b2d1a6a4cf97e691eae613c1c347bc79d2e3be7a0c0a7ae;miningbonus>1>MaxDeAxe1;1163c
0000c93dec8f1ad90fcf62f4c717f352a3f3876c8f0951f88d57ed65a79a6ee1;miningbonus>1>MaxDeAxe1;af36
000032b2fedd85a4c37906c108f9f5474a5cbad837d88b8719ad123675a1e919;miningbonus>1>MaxDeAxe1;22ab7
00004d44f5a987dc6d340638cb06f4720512500f02f63fcd224016c23e93c2df;miningbonus>1>papa_spaghettiboi;212c0
0000c6701ba7f073a7c2dd5a94d85e9a36b3390c2247cda3c455c9b1985320dd;miningbonus>1>MaxDeAxe1;55fd
0000588ecdc7b697a08c24c3a5215317ecd3c9e9705c3f422b5e65af2c7294bd;miningbonus>1>MaxDeAxe1;a819
0000fd81341a95814fd6b176d4885c45c75a7edd3bd4ae4819d7d31760aab091;miningbonus>1>papa_spaghettiboi;8d66
0000cad527d964f171a5c00c162bb25f6932df76b924a50fe7fbe7df2c12f0fc;miningbonus>1>papa_spaghettiboi;1323
0000c1db9e9f9fdaae2d0f37f773f8cca9fa6e7afcb80259120c8fb79b73b63d;miningbonus>1>papa_spaghettiboi;18d6
00009aa305256490ae04c59009ba1fc309900d9bcd954371a11c16f6047e001f;miningbonus>1>MaxDeAxe1;1a3ad
00001a9ab4d1a42e9a5dbbc075684937618084f1793a1b04e245c886b1f7638e;miningbonus>1>papa_spaghettiboi;4f99
000064e931c89170562a4684f915bf985a479306290ef7a669dce3ba6a92d758;miningbonus>1>MaxDeAxe1;1e147
00007af215cccb271d45a32afc115a0d7051884f365952213b53f67a6c3c11ca;miningbonus>1>papa_spaghettiboi;1c67
00007890605a45dfdb9ad433e6f8dc49314b4422a4a67dc8754097c5db3559d6;miningbonus>1>MaxDeAxe1;13820
00006548f05e32b9052d651e9b97e57f1103c4a45498b0daf089588f8abe1479;miningbonus>1>papa_spaghettiboi;83c
00000eb4d9c1e3063cc02746880406f220c5cccf32848668a27e87fda73ae50b;miningbonus>1>MaxDeAxe1;3edb
000050e54e38c7b757ed0729205dbaa160075967a633c26ad95115d20991398b;miningbonus>1>MaxDeAxe1;1ee39
0000c85c40f414d3d4b515b5c23b6e66338fed0a9201a7c711546b5a94aa0adc;miningbonus>1>papa_spaghettiboi;16a27
0000c617e011745000229598fe5aed33cb49e5f9cd450880b9102ea367524ec0;miningbonus>1>MaxDeAxe1;c3e2
0000ff14ed730c8b573d799c2554a0105feffaf15b901fa78cabc5e7ac01142a;miningbonus>1>papa_spaghettiboi;c95
000039a32f48b37a8be80eea921710f7f3da35afeb3d22d35157988472a04d1a;miningbonus>1>MaxDeAxe1;10ee3
0000ba1383b3980ef65634940a6ddc1cd676b0a86870531eff9f87ab200a723a;miningbonus>1>papa_spaghettiboi;4c0d
00004dfa0844ba47d1e1b3447df3ed46ea67a4bae573f043fdaa3a1f47e35a0f;miningbonus>1>MaxDeAxe1;13f31
0000b1128b2171fbf21dc4653bba393eb1e14115342d8144c6b5e3bab5dc1d37;miningbonus>1>papa_spaghettiboi;7c41
0000b7b59397a93eec7245e9173eb9b79ba614eb2b4630fc63e749e8806ac797;miningbonus>1>MaxDeAxe1;b6ce
00006842a9c19e7defbb1794c9e8c6e0e93270a0be650ba65802cbcd7aea9ae1;miningbonus>1>papa_spaghettiboi;9b4c
000046c6752ecc3a11990aab470e7bde694a1627654edc3d51dc318ecb830bf8;miningbonus>1>MaxDeAxe1;b0d4
0000e410c7e619751e9b4de3dce8a555fb8485b85883d5aaced778ec17c088db;miningbonus>1>papa_spaghettiboi;6b1c
0000344a0a1fbf88affcb47f2796d682fe0c901b7963418eaa1983e3df3bf72b;miningbonus>1>MaxDeAxe1;16de2
00009774df7a05fb40e684f7f1147e0ec2f5d0d25f5957825ee3013337ee4523;miningbonus>1>papa_spaghettiboi;9aba
00006bb8d31fc0549f316ed50fb29498c37476da79dbd530b402b3518fd0a26e;miningbonus>1>MaxDeAxe1;2349b
000053755cfdfe5177b205e2716c7e742e20a6ca285d0816caac978ce41ba768;miningbonus>1>papa_spaghettiboi;60fb
00005967a7764dc637ac90035a42f03c3c61f5fbc1d881977e3fad8df553b072;miningbonus>1>MaxDeAxe1;12535
00000ea54c09cd24f1437235cff16fb75055797f6085349393b394b1dd7c01ba;miningbonus>1>MaxDeAxe1;14f77
00008796910d691f6acff8dd4bf1c345c9de6a8f781230f90586c67cc2547385;miningbonus>1>MaxDeAxe1;9b20
000011ad6485f6e2cb2b9660df9966468822f252663c0440268535cf133df20f;miningbonus>1>MaxDeAxe1;62d9
000043da0da59dbc137dc542eeb1550a6e22fec7b2f7db341d2d24e5acc5c185;miningbonus>1>papa_spaghettiboi;3edf1
0000b30ed6f79d0942a84247f58dd7390baaeda22bceb01cd5422542d4113bcf;miningbonus>1>MaxDeAxe1;a9d7
000005c23036ffe5a747a901b6ca1ea298d7e847e1814755ba90c61cff1a2101;miningbonus>1>papa_spaghettiboi;24a9
000083b19fc17de6e06babcb3fda9d89762737bde9c75b1b59b53143b8a64646;miningbonus>1>MaxDeAxe1;162e8
000096599cd1161f3f01b6de85cfe35f64412037223f079e35be66c007e29c82;miningbonus>1>MaxDeAxe1;9e10
0000e5292c81891f7bbacbe00d4b853310abe5d28cbdfd1c57dbc40e7e0e7b88;miningbonus>1>MaxDeAxe1;13a08
00007ff71a66723dd5abdfc29237dd24bd1ca102209f8a20cdd44e1bec3d61cd;miningbonus>1>papa_spaghettiboi;35612
000043fbc401d45acc11e64c8f8b3232dfc6c713ee85d96a94a0b8d8c6c72fda;miningbonus>1>MaxDeAxe1;fcef
000045dd5eb0a2e25b5e156a34966a2f09c6b9d12d424b44dd786fdaee695552;miningbonus>1>papa_spaghettiboi;e4e8
00006771d74a2dfc2a6a282f049daeedb8342fb8cf0909e1f064f1a34c39ee2a;miningbonus>1>MaxDeAxe1;19e11
0000e5f59bc7a2cbad23ea67d217a600720b026d9f59c76f026de3de8a0a9fc6;miningbonus>1>MaxDeAxe1;139d5
0000cc8a36c9b11f1d7683d9ca3e81134cfd896de51fc3794175918307809e4b;miningbonus>1>papa_spaghettiboi;1b31f
00000c589fa7d571e7903bd34e382a8c9fbf90ccd04f472567a5c0f814d66287;miningbonus>1>MaxDeAxe1;646
0000307ee873550285895140f2c351b45e2e7c75d8da9e98ff057412c48c8929;miningbonus>1>MaxDeAxe1;bdfe
000032dd3cc3065209f047d1feaff104f59d7d9e8b7334c7c62a44af4f45f90e;miningbonus>1>papa_spaghettiboi;6465
0000d16da145c3838ac31977dcd9f2e1389aa21efeeb9080e64422f467e5bea3;miningbonus>1>MaxDeAxe1;23c0e
000020624e814649471f1c057141216561c7a1b6eb1383c89d21224f08a01ed2;miningbonus>1>papa_spaghettiboi;29922
00000b7c5f323cf9438b1f559fb90b3e6cb3956dfd6e600e4a5283ba9400bca4;miningbonus>1>papa_spaghettiboi;1bbb
000015411703d8b99fdb64378744da0b2d8c991826c12d45954eecdc52c51b06;miningbonus>1>MaxDeAxe1;3ad79
000074ccfb87b361960383b2dfefca4ca65d67403f3bd2e1879fc8738bf06ef7;miningbonus>1>MaxDeAxe1;8c4b
00005517c2fba3f6ba63c17697f5b93377b7caa3e00c828a8f7c75a0aa06142c;miningbonus>1>MaxDeAxe1;19ee2
0000a499d35489d36fe58863bb49c888f4297fa9fe3308216da90476f0042969;miningbonus>1>MaxDeAxe1;134f5
00006e91d5951264f1cdef1f653623def826a55bd007f2fbaed6c77cee6231f2;miningbonus>1>MaxDeAxe1;1a316
0000dc89479902f431edd37b7ed215fe1081b6600c70c262a3fa56b7a92f74c6;miningbonus>1>MaxDeAxe1;2a81b
0000d6e6ceeb174fa26d3cd9e31040a1d90c87cbdda54d87ca1b82667cc1a485;miningbonus>1>papa_spaghettiboi;6b479
0000af3156934311694cac92e618364338eba6abd615072373b43d473f53fb46;miningbonus>1>MaxDeAxe1;100c6
0000737b05f88e010f6cfbe238e2a74a195f4e6a7a89a04250c52ae18bfac4d5;miningbonus>1>papa_spaghettiboi;f85
0000603c4a5fbe8453f1c069794a2cd93a398f982e3bb21ff4252bae010f4b29;miningbonus>1>MaxDeAxe1;51a4
00003d92c5cc28e0a09468b9a6a22011aee82c8d6d1eb8575accdce7a827a015;miningbonus>1>papa_spaghettiboi;66ec
0000e824f7faeed61d82596f6b25da642da3ca06fb94f73dbc100a7d292a016b;miningbonus>1>MaxDeAxe1;1c6
0000867d13db08994e0bfbb4c1859c0e0fbb9d7824e0c39e6e3e7d7b5a621670;miningbonus>1>papa_spaghettiboi;913a
00007feb4ec6941d0943b1698a174501fd5fee9f63122272a77579d97d88a109;miningbonus>1>papa_spaghettiboi;7e6a
0000989cd70f8d7db8e1be767547a601d79e1a22ef39fd5be6b7de95691d97c5;miningbonus>1>MaxDeAxe1;34fab
000054a08e229e62599eefb2bc32b04b6525cc252dd862fe25c2f67f2a65d93f;miningbonus>1>MaxDeAxe1;1ddb
00004ec26861261678fa96078153b9cb145c911c31df949d2f1b959fce658347;miningbonus>1>papa_spaghettiboi;76e9
00002c801eead7222c0820f6fe124177a1c9cf755116124b8cc4155dee1c6086;miningbonus>1>MaxDeAxe1;33b9
0000496cd39dc5801ced8aefc6af5b0b19166eaf1d8a54816ee89dc3359bfc08;miningbonus>1>MaxDeAxe1;180d
00004532e6cb9bf377f58a1a1a77a5dc1f90a10b81302f431da88618523a9847;miningbonus>1>papa_spaghettiboi;6a4d
00001d6067dcb79aa81ecd4840158f5481a93d48adaebcc37fc8a6c349589b4a;miningbonus>1>MaxDeAxe1;21138
00001c74e158608c3be8352541390cf79b4a47562d7c566cb9be78b1504ed8af;miningbonus>1>papa_spaghettiboi;1649f
0000dbdf2af6f41fc4eae06254fc0aa4e56aba0a7e00d4f6ff9e7fc8cc312e4e;miningbonus>1>papa_spaghettiboi;9deb
000097d82aafce6f5221eee6066eb0130743017fa4e56ab9617aaee39366bcfb;miningbonus>1>MaxDeAxe1;29881
0000b00c3ed27041c7056db99906fe2b5455c675afff12ad9ba1e451bcd250e6;miningbonus>1>papa_spaghettiboi;1953
0000ab41894a18725aa887c3b1dd31d51c3487d45106adec586fed6b84ba72ad;miningbonus>1>MaxDeAxe1;e976
0000d2c24b0f7a6105d2965786aca59b8afe18f1431b843531290e176bf4f40b;miningbonus>1>MaxDeAxe1;d95
00001ecb4397240882c2136fa55dc634ee3e6c934fb22992d03958f786e5540c;miningbonus>1>papa_spaghettiboi;1e3a
0000c0cda4d8e749db52768b8d7ec0f43165585172e48dd86a4192eb2e8612cb;miningbonus>1>papa_spaghettiboi;3021
00007912765397dcce4d818c732a676edba6f7c9ae31843315e8d15902bdb6b2;miningbonus>1>MaxDeAxe1;17b90
0000e3db16f8c473e530dd94c4f366de71008fe64805baca0185101767cd5a07;miningbonus>1>MaxDeAxe1;4d85
0000a4e42b9c45c7ccda304f4ba39762d5678f113e497226a4a64255ba8961a4;miningbonus>1>papa_spaghettiboi;10ae
0000a9d74a768a425adfa9270c79ce43d98933357e41022914da11747b79fb9b;miningbonus>1>MaxDeAxe1;75d0
0000224479f56cb4d44ee605c8d935753b4e6b3910b6bddeb718f760a4ac9e88;miningbonus>1>papa_spaghettiboi;981
00002dae7abd99e28b96e119eedd8ab4317b3506aa7038ef188529ae94aa4c45;miningbonus>1>MaxDeAxe1;17d3e
000001d581a320fd7dfbef817f89a69fd441f0a9832c310041867fbb28e073fc;miningbonus>1>MaxDeAxe1;2ef1
00002dc01723eb12e38e52f536ab36c3513de345397aa023132f4e5614b557f0;miningbonus>1>MaxDeAxe1;4ee8
0000fca69e9143f22cd85cdcd622cdd5bc43e5daec2c1994beac6d84350d8421;miningbonus>1>papa_spaghettiboi;17730
00009ba218d8d4af1c308cd88d3707a5d1e2e3c3a0f19d459a37951fa0b8cc01;miningbonus>1>MaxDeAxe1;b6bf
00001cb85bc72563452436a6105c51eda8f234f1c0725ad89d43e2f59e127819;miningbonus>1>MaxDeAxe1;6e1b
00006e707e6821a5a891a5bbfdbca68e4adc7e6e29a18de8b21e9bfc7a7ca914;miningbonus>1>papa_spaghettiboi;6d06
0000df6b97bdd71c526b9c59b85fa82b294cd32f8b86aad8e95acb446ea13ae2;miningbonus>1>MaxDeAxe1;2978
0000f9c3a58b2a05b8010bc620340849eb64c1171c1268b17a14976036fb0584;miningbonus>1>MaxDeAxe1;57b2
000023fea1a766ae54b2437b9443ea9ac587abb7dc5465950e981298e613d8aa;miningbonus>1>MaxDeAxe1;6827
00009982ab9c5f6abe12e56f2ca0d82b338587d5eb4bb7332d2fcdd91f753ed8;miningbonus>1>MaxDeAxe1;b9ff
000031721494eb33ab098bf8b1caaa183b95fdf97364f57c5039b112597b65be;miningbonus>1>papa_spaghettiboi;1f713
00007e3c64dc07b4b7ea630f597cddd864c16cb8f9e71bbbd004463264f33cf9;miningbonus>1>MaxDeAxe1;e533
0000e7c077980ff689c6efbfd351dceeec71f306d2c18b176428c08f4435241d;miningbonus>1>MaxDeAxe1;5d27
0000ea3bf55de94626aecf88b07ef27c41b8ffbac2a42dff7f8fbe6b5bc93ebd;miningbonus>1>MaxDeAxe1;6ad0
0000b2ebbbbe8339ee73409ca615e54d3b548b1fc2048bddd06d1fb8fd5c1a96;miningbonus>1>papa_spaghettiboi;e617
00007eca128b82ceb8dd95733a1329951de376b73e0aab1cd236c28d5218a3dd;miningbonus>1>MaxDeAxe1;21cbe
000091264f18c4d4b8911920f66ded9ded67e89b3d10b8d07cab3a2bfa8597ec;miningbonus>1>papa_spaghettiboi;bb47
00002709144b3bd4e8759dc2bd1f948172a6bc87c14742a68950d6e1d2bb962d;miningbonus>1>MaxDeAxe1;56d9
0000dd98634b2bb6fe0eca1016171710f08f72230a50a438184d3a727e2acb06;miningbonus>1>papa_spaghettiboi;2f87
0000228c9f10b3a01bce298386130501da5b6fa6bfce7be85323b693315484c7;miningbonus>1>MaxDeAxe1;18fed
0000e05f380936aedd5bfb9d37712083c247bb4d2e263b5596087cf7f1c108c1;miningbonus>1>papa_spaghettiboi;a5d
0000e0e207d8166af3a703855c9d9a1573afd6409b1d9ab5a0b97508bbb9025a;miningbonus>1>papa_spaghettiboi;3436
0000143458a92897d680e0126f7681e748981ffd35690b4c8689e9d0a4be4f05;miningbonus>1>MaxDeAxe1;7c37b
0000f31c429af7c0e1e898213138c47ce323c1093ac802ff6f2ea5a43a5e5334;miningbonus>1>papa_spaghettiboi;20bc4
00000143cf7bd99fbac02ed8e32ad2d42cef2f622b4f2ab783c3be294aafca1d;miningbonus>1>MaxDeAxe1;2ee8f
0000c2565119d64e5dce279dfce5a6e401497cf7d421d21e29f82079b02afa0a;miningbonus>1>papa_spaghettiboi;14c40
0000cb49a478e6b925b228828af3f80c270a08a8c058575a5e4411c7d4480619;miningbonus>1>papa_spaghettiboi;1215
000089c2e58ae73db116cb41c241d7dd89ead2dd403bcc08427cae761796358e;miningbonus>1>MaxDeAxe1;394f
0000a416926aeda9b4fcafd24174d5970d3e118ac79f5fc095bc01246483b947;miningbonus>1>papa_spaghettiboi;b639
0000050f7e65d589dc53567c0327fc518a998b62e4079a47ab9d01d72f11aaac;miningbonus>1>MaxDeAxe1;15e33
000030691e81f1220c8ddbf904622a0d0bcd08272418d58caa31a5c7b658df33;miningbonus>1>papa_spaghettiboi;17
0000b81bb5eb2f7375215835a671951e16273ad83a5cf6aa67823fd2af6c8305;miningbonus>1>MaxDeAxe1;29f81
00008e5840dbcbd525f03a2858ddc0a3ebf0057294b6a07f2dcd124895f9654d;miningbonus>1>papa_spaghettiboi;2cf5
00003b1ac0aa246ba3534c6d04da497a73348f128c57c0b0eef9f424ae3f28e7;miningbonus>1>papa_spaghettiboi;5085
0000f302a930ee5990c0b89a977e00b30f48e1f02332390b9a00356fb2f8b7d3;miningbonus>1>MaxDeAxe1;c8c
0000d5fe94a28afb538f64a1f0b2258e226bc8924e6dcddb5024e9cbe232c7cd;miningbonus>1>MaxDeAxe1;c5c2
0000e9efd96df6461263e3a0ed3c5dcc6aaa390e4165ef11673cfbe2f6c0eb1f;miningbonus>1>papa_spaghettiboi;1314e
0000b8956d9f8a6e0fd38619118eee2acd2be3d20c8ef29224355350b95f3997;miningbonus>1>MaxDeAxe1;1f0bf
00002e87887a933fc17da5a5e2d991fc509ed58b5bfde4716318a4b22ee95754;miningbonus>1>papa_spaghettiboi;e555
0000fb74c5b44bac329da5c03c9f6698a56d40342a50892dd5d0e6cd721e2bfc;miningbonus>1>papa_spaghettiboi;5b0a
0000356f8a005d8b0b16d649000ffd1b58b05bdc046ab91a72045c0eee74c806;miningbonus>1>MaxDeAxe1;333bf
